"date","hits","keyword","geo","time","gprop","category"
2016-02-07,54,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-02-14,58,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-02-21,65,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-02-28,73,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-03-06,71,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-03-13,69,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-03-20,33,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-03-27,57,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-04-03,73,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-04-10,72,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-04-17,64,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-04-24,61,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-05-01,60,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-05-08,59,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-05-15,67,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-05-22,65,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-05-29,64,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-06-05,61,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-06-12,53,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-06-19,47,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-06-26,44,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-07-03,39,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-07-10,36,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-07-17,37,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-07-24,38,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-07-31,37,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-08-07,42,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-08-14,45,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-08-21,55,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-08-28,58,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-09-04,62,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-09-11,55,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-09-18,59,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-09-25,62,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-10-02,68,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-10-09,70,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-10-16,75,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-10-23,70,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-10-30,59,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-11-06,69,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-11-13,67,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-11-20,62,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-11-27,59,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-12-04,59,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-12-11,42,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-12-18,18,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2016-12-25,11,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-01-01,18,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-01-08,34,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-01-15,35,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-01-22,37,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-01-29,44,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-02-05,48,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-02-12,53,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-02-19,58,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-02-26,59,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-03-05,65,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-03-12,66,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-03-19,61,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-03-26,65,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-04-02,57,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-04-09,27,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-04-16,46,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-04-23,57,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-04-30,54,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-05-07,57,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-05-14,58,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-05-21,56,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-05-28,59,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-06-04,58,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-06-11,53,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-06-18,44,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-06-25,41,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-07-02,38,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-07-09,36,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-07-16,34,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-07-23,32,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-07-30,37,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-08-06,40,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-08-13,44,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-08-20,50,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-08-27,55,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-09-03,55,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-09-10,53,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-09-17,52,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-09-24,60,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-10-01,67,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-10-08,66,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-10-15,73,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-10-22,73,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-10-29,61,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-11-05,73,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-11-12,70,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-11-19,66,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-11-26,63,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-12-03,54,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-12-10,51,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-12-17,20,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-12-24,11,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2017-12-31,12,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-01-07,32,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-01-14,34,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-01-21,36,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-01-28,42,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-02-04,45,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-02-11,46,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-02-18,54,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-02-25,59,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-03-04,60,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-03-11,65,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-03-18,58,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-03-25,28,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-04-01,49,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-04-08,61,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-04-15,61,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-04-22,57,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-04-29,50,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-05-06,54,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-05-13,55,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-05-20,60,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-05-27,60,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-06-03,58,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-06-10,53,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-06-17,46,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-06-24,35,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-07-01,31,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-07-08,34,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-07-15,32,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-07-22,34,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-07-29,34,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-08-05,38,"derechos humanos","world","2016-01-01 2020-12-31","web",0
2018-08-12,45,"derechos humanos","world","2016-01-01 2020-12-31","web",0
