"date","hits","keyword","geo","time","gprop","category"
2020-08-23,70,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-08-30,63,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-09-06,87,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-09-13,62,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-09-20,73,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-09-27,76,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-10-04,74,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-10-11,73,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-10-18,83,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-10-25,86,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-11-01,72,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-11-08,87,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-11-15,78,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-11-22,80,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-11-29,71,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-12-06,69,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-12-13,46,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-12-20,17,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2020-12-27,12,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-01-03,23,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-01-10,40,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-01-17,44,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-01-24,49,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-01-31,46,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-02-07,51,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-02-14,52,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-02-21,56,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-02-28,62,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-03-07,70,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-03-14,69,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-03-21,61,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-03-28,38,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-04-04,52,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-04-11,69,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-04-18,71,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-04-25,65,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-05-02,72,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-05-09,74,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-05-16,70,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-05-23,83,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-05-30,73,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-06-06,66,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-06-13,64,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-06-20,58,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-06-27,51,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-07-04,48,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-07-11,52,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-07-18,44,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-07-25,45,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-08-01,45,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-08-08,45,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-08-15,51,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-08-22,55,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-08-29,56,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-09-05,63,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-09-12,58,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-09-19,66,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-09-26,61,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-10-03,64,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-10-10,62,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-10-17,74,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-10-24,67,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-10-31,66,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-11-07,79,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-11-14,69,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-11-21,66,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-11-28,57,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-12-05,58,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-12-12,45,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-12-19,14,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2021-12-26,11,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-01-02,29,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-01-09,39,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-01-16,42,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-01-23,52,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-01-30,51,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-02-06,53,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-02-13,74,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-02-20,74,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-02-27,75,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-03-06,86,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-03-13,88,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-03-20,85,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-03-27,92,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-04-03,84,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-04-10,33,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-04-17,66,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-04-24,79,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-05-01,80,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-05-08,78,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-05-15,72,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-05-22,72,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-05-29,73,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-06-05,76,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-06-12,65,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-06-19,58,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-06-26,53,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-07-03,47,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-07-10,44,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-07-17,40,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-07-24,42,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-07-31,43,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-08-07,49,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-08-14,50,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-08-21,61,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-08-28,58,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-09-04,68,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-09-11,58,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-09-18,71,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-09-25,78,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-10-02,77,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-10-09,73,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-10-16,83,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-10-23,81,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-10-30,71,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-11-06,91,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-11-13,85,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-11-20,78,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-11-27,72,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-12-04,67,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-12-11,47,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-12-18,21,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2022-12-25,13,"derechos humanos","world","2018-01-01 2022-12-31","web",0
2018-01-07,16,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-01-14,16,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-01-21,17,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-01-28,15,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-02-04,19,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-02-11,16,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-02-18,31,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-02-25,34,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-03-04,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-03-11,56,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-03-18,62,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-03-25,46,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-04-01,55,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-04-08,62,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-04-15,57,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-04-22,44,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-04-29,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-05-06,47,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-05-13,53,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-05-20,45,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-05-27,32,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-06-03,44,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-06-10,44,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-06-17,39,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-06-24,33,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-07-01,25,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-07-08,27,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-07-15,21,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-07-22,22,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-07-29,29,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-08-05,37,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-08-12,41,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-08-19,46,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-08-26,48,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-09-02,44,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-09-09,47,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-09-16,50,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-09-23,56,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-09-30,47,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-10-07,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-10-14,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-10-21,49,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-10-28,56,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-11-04,57,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-11-11,47,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-11-18,51,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-11-25,60,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-12-02,52,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-12-09,65,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-12-16,18,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-12-23,11,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2018-12-30,87,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-01-06,25,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-01-13,19,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-01-20,18,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-01-27,24,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-02-03,25,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-02-10,28,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-02-17,31,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-02-24,31,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-03-03,23,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-03-10,37,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-03-17,43,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-03-24,43,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-03-31,44,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-04-07,41,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-04-14,29,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-04-21,39,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-04-28,31,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-05-05,37,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-05-12,34,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-05-19,39,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-05-26,43,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-06-02,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-06-09,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-06-16,28,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-06-23,30,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-06-30,24,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-07-07,19,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-07-14,16,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-07-21,17,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-07-28,22,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-08-04,31,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-08-11,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-08-18,44,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-08-25,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-09-01,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-09-08,40,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-09-15,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-09-22,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-09-29,39,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-10-06,37,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-10-13,31,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-10-20,40,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-10-27,43,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-11-03,43,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-11-10,36,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-11-17,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-11-24,40,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-12-01,35,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-12-08,29,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-12-15,15,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-12-22,7,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2019-12-29,9,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-01-05,14,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-01-12,15,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-01-19,17,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-01-26,16,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-02-02,20,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-02-09,25,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-02-16,24,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-02-23,20,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-03-01,32,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-03-08,33,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-03-15,24,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-03-22,29,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-03-29,27,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-04-05,26,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-04-12,32,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-04-19,33,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-04-26,36,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-05-03,37,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-05-10,35,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-05-17,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-05-24,51,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-05-31,53,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-06-07,39,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-06-14,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-06-21,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-06-28,29,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-07-05,28,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-07-12,26,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-07-19,26,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-07-26,26,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-08-02,29,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-08-09,28,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-08-16,35,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-08-23,35,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-08-30,34,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-09-06,33,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-09-13,35,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-09-20,39,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-09-27,37,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-10-04,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-10-11,29,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-10-18,34,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-10-25,36,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-11-01,33,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-11-08,34,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-11-15,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-11-22,45,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-11-29,41,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-12-06,45,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-12-13,28,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-12-20,13,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2020-12-27,10,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-01-03,18,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-01-10,21,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-01-17,22,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-01-24,16,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-01-31,17,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-02-07,21,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-02-14,21,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-02-21,25,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-02-28,27,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-03-07,28,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-03-14,34,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-03-21,35,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-03-28,29,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-04-04,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-04-11,39,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-04-18,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-04-25,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-05-02,44,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-05-09,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-05-16,40,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-05-23,41,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-05-30,35,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-06-06,41,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-06-13,45,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-06-20,41,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-06-27,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-07-04,26,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-07-11,23,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-07-18,100,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-07-25,24,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-08-01,28,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-08-08,29,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-08-15,35,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-08-22,36,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-08-29,31,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-09-05,26,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-09-12,36,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-09-19,39,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-09-26,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-10-03,36,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-10-10,30,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-10-17,39,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-10-24,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-10-31,33,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-11-07,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-11-14,46,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-11-21,44,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-11-28,40,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-12-05,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-12-12,30,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-12-19,12,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2021-12-26,9,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-01-02,14,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-01-09,18,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-01-16,17,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-01-23,20,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-01-30,19,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-02-06,26,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-02-13,35,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-02-20,34,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-02-27,32,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-03-06,49,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-03-13,50,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-03-20,55,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-03-27,57,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-04-03,55,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-04-10,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-04-17,38,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-04-24,57,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-05-01,49,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-05-08,46,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-05-15,46,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-05-22,48,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-05-29,53,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-06-05,51,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-06-12,36,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-06-19,42,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-06-26,34,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-07-03,26,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-07-10,23,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-07-17,20,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-07-24,21,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-07-31,30,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-08-07,35,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-08-14,37,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-08-21,44,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-08-28,47,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-09-04,35,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-09-11,48,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-09-18,50,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-09-25,53,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-10-02,43,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-10-09,32,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-10-16,46,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-10-23,58,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-10-30,45,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-11-06,55,"direitos humanos","world","2018-01-01 2022-12-31","web",0
2022-11-13,51,"direitos humanos","world","2018-01-01 2022-12-31","web",0
