"date","hits","keyword","geo","time","gprop","category"
2018-02-18,53,"human rights","world","2017-01-01 2021-12-31","web",0
2018-02-25,56,"human rights","world","2017-01-01 2021-12-31","web",0
2018-03-04,55,"human rights","world","2017-01-01 2021-12-31","web",0
2018-03-11,55,"human rights","world","2017-01-01 2021-12-31","web",0
2018-03-18,63,"human rights","world","2017-01-01 2021-12-31","web",0
2018-03-25,48,"human rights","world","2017-01-01 2021-12-31","web",0
2018-04-01,51,"human rights","world","2017-01-01 2021-12-31","web",0
2018-04-08,57,"human rights","world","2017-01-01 2021-12-31","web",0
2018-04-15,58,"human rights","world","2017-01-01 2021-12-31","web",0
2018-04-22,63,"human rights","world","2017-01-01 2021-12-31","web",0
2018-04-29,60,"human rights","world","2017-01-01 2021-12-31","web",0
2018-05-06,62,"human rights","world","2017-01-01 2021-12-31","web",0
2018-05-13,64,"human rights","world","2017-01-01 2021-12-31","web",0
2018-05-20,54,"human rights","world","2017-01-01 2021-12-31","web",0
2018-05-27,48,"human rights","world","2017-01-01 2021-12-31","web",0
2018-06-03,47,"human rights","world","2017-01-01 2021-12-31","web",0
2018-06-10,45,"human rights","world","2017-01-01 2021-12-31","web",0
2018-06-17,100,"human rights","world","2017-01-01 2021-12-31","web",0
2018-06-24,39,"human rights","world","2017-01-01 2021-12-31","web",0
2018-07-01,36,"human rights","world","2017-01-01 2021-12-31","web",0
2018-07-08,37,"human rights","world","2017-01-01 2021-12-31","web",0
2018-07-15,39,"human rights","world","2017-01-01 2021-12-31","web",0
2018-07-22,41,"human rights","world","2017-01-01 2021-12-31","web",0
2018-07-29,39,"human rights","world","2017-01-01 2021-12-31","web",0
2018-08-05,43,"human rights","world","2017-01-01 2021-12-31","web",0
2018-08-12,40,"human rights","world","2017-01-01 2021-12-31","web",0
2018-08-19,42,"human rights","world","2017-01-01 2021-12-31","web",0
2018-08-26,41,"human rights","world","2017-01-01 2021-12-31","web",0
2018-09-02,48,"human rights","world","2017-01-01 2021-12-31","web",0
2018-09-09,50,"human rights","world","2017-01-01 2021-12-31","web",0
2018-09-16,52,"human rights","world","2017-01-01 2021-12-31","web",0
2018-09-23,49,"human rights","world","2017-01-01 2021-12-31","web",0
2018-09-30,52,"human rights","world","2017-01-01 2021-12-31","web",0
2018-10-07,63,"human rights","world","2017-01-01 2021-12-31","web",0
2018-10-14,57,"human rights","world","2017-01-01 2021-12-31","web",0
2018-10-21,59,"human rights","world","2017-01-01 2021-12-31","web",0
2018-10-28,54,"human rights","world","2017-01-01 2021-12-31","web",0
2018-11-04,51,"human rights","world","2017-01-01 2021-12-31","web",0
2018-11-11,53,"human rights","world","2017-01-01 2021-12-31","web",0
2018-11-18,49,"human rights","world","2017-01-01 2021-12-31","web",0
2018-11-25,54,"human rights","world","2017-01-01 2021-12-31","web",0
2018-12-02,62,"human rights","world","2017-01-01 2021-12-31","web",0
2018-12-09,75,"human rights","world","2017-01-01 2021-12-31","web",0
2018-12-16,43,"human rights","world","2017-01-01 2021-12-31","web",0
2018-12-23,26,"human rights","world","2017-01-01 2021-12-31","web",0
2018-12-30,32,"human rights","world","2017-01-01 2021-12-31","web",0
2019-01-06,47,"human rights","world","2017-01-01 2021-12-31","web",0
2019-01-13,49,"human rights","world","2017-01-01 2021-12-31","web",0
2019-01-20,46,"human rights","world","2017-01-01 2021-12-31","web",0
2019-01-27,49,"human rights","world","2017-01-01 2021-12-31","web",0
2019-02-03,56,"human rights","world","2017-01-01 2021-12-31","web",0
2019-02-10,53,"human rights","world","2017-01-01 2021-12-31","web",0
2019-02-17,57,"human rights","world","2017-01-01 2021-12-31","web",0
2019-02-24,55,"human rights","world","2017-01-01 2021-12-31","web",0
2019-03-03,56,"human rights","world","2017-01-01 2021-12-31","web",0
2019-03-10,51,"human rights","world","2017-01-01 2021-12-31","web",0
2019-03-17,57,"human rights","world","2017-01-01 2021-12-31","web",0
2019-03-24,55,"human rights","world","2017-01-01 2021-12-31","web",0
2019-03-31,52,"human rights","world","2017-01-01 2021-12-31","web",0
2019-04-07,55,"human rights","world","2017-01-01 2021-12-31","web",0
2019-04-14,47,"human rights","world","2017-01-01 2021-12-31","web",0
2019-04-21,53,"human rights","world","2017-01-01 2021-12-31","web",0
2019-04-28,53,"human rights","world","2017-01-01 2021-12-31","web",0
2019-05-05,56,"human rights","world","2017-01-01 2021-12-31","web",0
2019-05-12,54,"human rights","world","2017-01-01 2021-12-31","web",0
2019-05-19,52,"human rights","world","2017-01-01 2021-12-31","web",0
2019-05-26,46,"human rights","world","2017-01-01 2021-12-31","web",0
2019-06-02,48,"human rights","world","2017-01-01 2021-12-31","web",0
2019-06-09,46,"human rights","world","2017-01-01 2021-12-31","web",0
2019-06-16,41,"human rights","world","2017-01-01 2021-12-31","web",0
2019-06-23,41,"human rights","world","2017-01-01 2021-12-31","web",0
2019-06-30,39,"human rights","world","2017-01-01 2021-12-31","web",0
2019-07-07,43,"human rights","world","2017-01-01 2021-12-31","web",0
2019-07-14,38,"human rights","world","2017-01-01 2021-12-31","web",0
2019-07-21,40,"human rights","world","2017-01-01 2021-12-31","web",0
2019-07-28,35,"human rights","world","2017-01-01 2021-12-31","web",0
2019-08-04,38,"human rights","world","2017-01-01 2021-12-31","web",0
2019-08-11,40,"human rights","world","2017-01-01 2021-12-31","web",0
2019-08-18,44,"human rights","world","2017-01-01 2021-12-31","web",0
2019-08-25,43,"human rights","world","2017-01-01 2021-12-31","web",0
2019-09-01,46,"human rights","world","2017-01-01 2021-12-31","web",0
2019-09-08,51,"human rights","world","2017-01-01 2021-12-31","web",0
2019-09-15,51,"human rights","world","2017-01-01 2021-12-31","web",0
2019-09-22,52,"human rights","world","2017-01-01 2021-12-31","web",0
2019-09-29,53,"human rights","world","2017-01-01 2021-12-31","web",0
2019-10-06,53,"human rights","world","2017-01-01 2021-12-31","web",0
2019-10-13,60,"human rights","world","2017-01-01 2021-12-31","web",0
2019-10-20,48,"human rights","world","2017-01-01 2021-12-31","web",0
2019-10-27,48,"human rights","world","2017-01-01 2021-12-31","web",0
2019-11-03,52,"human rights","world","2017-01-01 2021-12-31","web",0
2019-11-10,55,"human rights","world","2017-01-01 2021-12-31","web",0
2019-11-17,61,"human rights","world","2017-01-01 2021-12-31","web",0
2019-11-24,56,"human rights","world","2017-01-01 2021-12-31","web",0
2019-12-01,61,"human rights","world","2017-01-01 2021-12-31","web",0
2019-12-08,81,"human rights","world","2017-01-01 2021-12-31","web",0
2019-12-15,46,"human rights","world","2017-01-01 2021-12-31","web",0
2019-12-22,27,"human rights","world","2017-01-01 2021-12-31","web",0
2019-12-29,31,"human rights","world","2017-01-01 2021-12-31","web",0
2020-01-05,46,"human rights","world","2017-01-01 2021-12-31","web",0
2020-01-12,49,"human rights","world","2017-01-01 2021-12-31","web",0
2020-01-19,47,"human rights","world","2017-01-01 2021-12-31","web",0
2020-01-26,52,"human rights","world","2017-01-01 2021-12-31","web",0
2020-02-02,48,"human rights","world","2017-01-01 2021-12-31","web",0
2020-02-09,55,"human rights","world","2017-01-01 2021-12-31","web",0
2020-02-16,52,"human rights","world","2017-01-01 2021-12-31","web",0
2020-02-23,55,"human rights","world","2017-01-01 2021-12-31","web",0
2020-03-01,57,"human rights","world","2017-01-01 2021-12-31","web",0
2020-03-08,49,"human rights","world","2017-01-01 2021-12-31","web",0
2020-03-15,41,"human rights","world","2017-01-01 2021-12-31","web",0
2020-03-22,38,"human rights","world","2017-01-01 2021-12-31","web",0
2020-03-29,39,"human rights","world","2017-01-01 2021-12-31","web",0
2020-04-05,40,"human rights","world","2017-01-01 2021-12-31","web",0
2020-04-12,40,"human rights","world","2017-01-01 2021-12-31","web",0
2020-04-19,48,"human rights","world","2017-01-01 2021-12-31","web",0
2020-04-26,46,"human rights","world","2017-01-01 2021-12-31","web",0
2020-05-03,44,"human rights","world","2017-01-01 2021-12-31","web",0
2020-05-10,43,"human rights","world","2017-01-01 2021-12-31","web",0
2020-05-17,44,"human rights","world","2017-01-01 2021-12-31","web",0
2020-05-24,43,"human rights","world","2017-01-01 2021-12-31","web",0
2020-05-31,53,"human rights","world","2017-01-01 2021-12-31","web",0
2020-06-07,49,"human rights","world","2017-01-01 2021-12-31","web",0
2020-06-14,46,"human rights","world","2017-01-01 2021-12-31","web",0
2020-06-21,49,"human rights","world","2017-01-01 2021-12-31","web",0
2020-06-28,44,"human rights","world","2017-01-01 2021-12-31","web",0
2020-07-05,42,"human rights","world","2017-01-01 2021-12-31","web",0
2020-07-12,41,"human rights","world","2017-01-01 2021-12-31","web",0
2020-07-19,41,"human rights","world","2017-01-01 2021-12-31","web",0
2020-07-26,41,"human rights","world","2017-01-01 2021-12-31","web",0
2020-08-02,43,"human rights","world","2017-01-01 2021-12-31","web",0
2020-08-09,39,"human rights","world","2017-01-01 2021-12-31","web",0
2020-08-16,40,"human rights","world","2017-01-01 2021-12-31","web",0
2020-08-23,43,"human rights","world","2017-01-01 2021-12-31","web",0
2020-08-30,46,"human rights","world","2017-01-01 2021-12-31","web",0
2020-09-06,47,"human rights","world","2017-01-01 2021-12-31","web",0
2020-09-13,53,"human rights","world","2017-01-01 2021-12-31","web",0
2020-09-20,52,"human rights","world","2017-01-01 2021-12-31","web",0
2020-09-27,55,"human rights","world","2017-01-01 2021-12-31","web",0
2020-10-04,49,"human rights","world","2017-01-01 2021-12-31","web",0
2020-10-11,50,"human rights","world","2017-01-01 2021-12-31","web",0
2020-10-18,48,"human rights","world","2017-01-01 2021-12-31","web",0
2020-10-25,42,"human rights","world","2017-01-01 2021-12-31","web",0
2020-11-01,43,"human rights","world","2017-01-01 2021-12-31","web",0
2020-11-08,47,"human rights","world","2017-01-01 2021-12-31","web",0
2020-11-15,44,"human rights","world","2017-01-01 2021-12-31","web",0
2020-11-22,45,"human rights","world","2017-01-01 2021-12-31","web",0
2020-11-29,49,"human rights","world","2017-01-01 2021-12-31","web",0
2020-12-06,84,"human rights","world","2017-01-01 2021-12-31","web",0
2020-12-13,47,"human rights","world","2017-01-01 2021-12-31","web",0
2020-12-20,31,"human rights","world","2017-01-01 2021-12-31","web",0
2020-12-27,28,"human rights","world","2017-01-01 2021-12-31","web",0
2021-01-03,37,"human rights","world","2017-01-01 2021-12-31","web",0
2021-01-10,41,"human rights","world","2017-01-01 2021-12-31","web",0
2021-01-17,43,"human rights","world","2017-01-01 2021-12-31","web",0
2021-01-24,44,"human rights","world","2017-01-01 2021-12-31","web",0
2021-01-31,46,"human rights","world","2017-01-01 2021-12-31","web",0
2021-02-07,46,"human rights","world","2017-01-01 2021-12-31","web",0
2021-02-14,43,"human rights","world","2017-01-01 2021-12-31","web",0
2021-02-21,46,"human rights","world","2017-01-01 2021-12-31","web",0
2021-02-28,50,"human rights","world","2017-01-01 2021-12-31","web",0
2021-03-07,47,"human rights","world","2017-01-01 2021-12-31","web",0
2021-03-14,49,"human rights","world","2017-01-01 2021-12-31","web",0
2021-03-21,53,"human rights","world","2017-01-01 2021-12-31","web",0
2021-03-28,44,"human rights","world","2017-01-01 2021-12-31","web",0
2021-04-04,47,"human rights","world","2017-01-01 2021-12-31","web",0
2021-04-11,45,"human rights","world","2017-01-01 2021-12-31","web",0
2021-04-18,49,"human rights","world","2017-01-01 2021-12-31","web",0
2021-04-25,52,"human rights","world","2017-01-01 2021-12-31","web",0
2021-05-02,47,"human rights","world","2017-01-01 2021-12-31","web",0
2021-05-09,49,"human rights","world","2017-01-01 2021-12-31","web",0
2021-05-16,52,"human rights","world","2017-01-01 2021-12-31","web",0
2021-05-23,51,"human rights","world","2017-01-01 2021-12-31","web",0
2021-05-30,53,"human rights","world","2017-01-01 2021-12-31","web",0
2021-06-06,54,"human rights","world","2017-01-01 2021-12-31","web",0
2021-06-13,48,"human rights","world","2017-01-01 2021-12-31","web",0
2021-06-20,46,"human rights","world","2017-01-01 2021-12-31","web",0
2021-06-27,45,"human rights","world","2017-01-01 2021-12-31","web",0
2021-07-04,38,"human rights","world","2017-01-01 2021-12-31","web",0
2021-07-11,40,"human rights","world","2017-01-01 2021-12-31","web",0
2021-07-18,40,"human rights","world","2017-01-01 2021-12-31","web",0
2021-07-25,41,"human rights","world","2017-01-01 2021-12-31","web",0
2021-08-01,37,"human rights","world","2017-01-01 2021-12-31","web",0
2021-08-08,38,"human rights","world","2017-01-01 2021-12-31","web",0
2021-08-15,40,"human rights","world","2017-01-01 2021-12-31","web",0
2021-08-22,41,"human rights","world","2017-01-01 2021-12-31","web",0
2021-08-29,48,"human rights","world","2017-01-01 2021-12-31","web",0
2021-09-05,45,"human rights","world","2017-01-01 2021-12-31","web",0
2021-09-12,50,"human rights","world","2017-01-01 2021-12-31","web",0
2021-09-19,48,"human rights","world","2017-01-01 2021-12-31","web",0
2021-09-26,48,"human rights","world","2017-01-01 2021-12-31","web",0
2021-10-03,49,"human rights","world","2017-01-01 2021-12-31","web",0
2021-10-10,49,"human rights","world","2017-01-01 2021-12-31","web",0
2021-10-17,48,"human rights","world","2017-01-01 2021-12-31","web",0
2021-10-24,46,"human rights","world","2017-01-01 2021-12-31","web",0
2021-10-31,50,"human rights","world","2017-01-01 2021-12-31","web",0
2021-11-07,48,"human rights","world","2017-01-01 2021-12-31","web",0
2021-11-14,50,"human rights","world","2017-01-01 2021-12-31","web",0
2021-11-21,46,"human rights","world","2017-01-01 2021-12-31","web",0
2021-11-28,52,"human rights","world","2017-01-01 2021-12-31","web",0
2021-12-05,84,"human rights","world","2017-01-01 2021-12-31","web",0
2021-12-12,48,"human rights","world","2017-01-01 2021-12-31","web",0
2021-12-19,31,"human rights","world","2017-01-01 2021-12-31","web",0
2021-12-26,27,"human rights","world","2017-01-01 2021-12-31","web",0
2017-01-01,20,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-01-08,36,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-01-15,37,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-01-22,40,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-01-29,47,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-02-05,52,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-02-12,55,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-02-19,62,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-02-26,62,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-03-05,71,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-03-12,68,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-03-19,63,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-03-26,73,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-04-02,63,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-04-09,29,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-04-16,47,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-04-23,60,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-04-30,58,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-05-07,57,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-05-14,62,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-05-21,62,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-05-28,60,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-06-04,58,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-06-11,57,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-06-18,48,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-06-25,43,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-07-02,41,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-07-09,38,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-07-16,37,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-07-23,34,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-07-30,39,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-08-06,44,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-08-13,47,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-08-20,55,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-08-27,66,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-09-03,61,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-09-10,56,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-09-17,55,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-09-24,65,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-10-01,72,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-10-08,71,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-10-15,75,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-10-22,77,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-10-29,57,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-11-05,77,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-11-12,76,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-11-19,73,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-11-26,63,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-12-03,59,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-12-10,56,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-12-17,21,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-12-24,11,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2017-12-31,13,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-01-07,35,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-01-14,37,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-01-21,39,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-01-28,45,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-02-04,47,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-02-11,49,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-02-18,60,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-02-25,61,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-03-04,63,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-03-11,74,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-03-18,61,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-03-25,30,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-04-01,50,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-04-08,65,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-04-15,66,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-04-22,59,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-04-29,54,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-05-06,59,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-05-13,59,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-05-20,64,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-05-27,64,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-06-03,64,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-06-10,57,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-06-17,49,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-06-24,38,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-07-01,34,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-07-08,36,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-07-15,35,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-07-22,36,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-07-29,37,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-08-05,41,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-08-12,48,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-08-19,54,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-08-26,54,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-09-02,60,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-09-09,53,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-09-16,55,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-09-23,61,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-09-30,65,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-10-07,65,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-10-14,72,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-10-21,69,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-10-28,57,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-11-04,69,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-11-11,70,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-11-18,63,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-11-25,61,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-12-02,53,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-12-09,53,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-12-16,24,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-12-23,10,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2018-12-30,13,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-01-06,29,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-01-13,33,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-01-20,34,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-01-27,39,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-02-03,43,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-02-10,45,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-02-17,53,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-02-24,48,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-03-03,50,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-03-10,55,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-03-17,55,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-03-24,63,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-03-31,58,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-04-07,59,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-04-14,27,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-04-21,46,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-04-28,52,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-05-05,55,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-05-12,55,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-05-19,59,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-05-26,65,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-06-02,60,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-06-09,53,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-06-16,51,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-06-23,42,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-06-30,36,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-07-07,39,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-07-14,35,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-07-21,35,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-07-28,34,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-08-04,37,"derechos humanos","world","2017-01-01 2021-12-31","web",0
2019-08-11,38,"derechos humanos","world","2017-01-01 2021-12-31","web",0
