"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2013,"LY",620,"Libya",9.76923076923077,0,100,21.604842761965
2014,"LY",620,"Libya",4.32692307692308,0,42,12.1198607929722
2015,"LY",620,"Libya",4.78846153846154,0,79,15.520178564848
2016,"LY",620,"Libya",1.28846153846154,0,34,6.50591446892157
2017,"LY",620,"Libya",3.33962264150943,0,40,10.4916512527203
2013,"LB",660,"Lebanon",5.595,0,78,16.7602844634009
2014,"LB",660,"Lebanon",5.46,0,62.4,14.8589889609346
2015,"LB",660,"Lebanon",4.38,0,62.4,13.3072859300283
2016,"LB",660,"Lebanon",5.16,0,46.8,11.0849723393749
2017,"LB",660,"Lebanon",7.56452830188679,0,69.42,13.9266969089032
2013,"EG",651,"Egypt",9.03884615384615,3.55,71,15.995862780529
2014,"EG",651,"Egypt",3.35884615384615,2.84,13.49,3.5821948873786
2015,"EG",651,"Egypt",2.74442307692308,2.13,32.66,5.0889559056503
2016,"EG",651,"Egypt",2.22557692307692,2.13,8.52,2.34440795943055
2017,"EG",651,"Egypt",2.79981132075472,2.13,14.91,3.3603768622021
2013,"BH",692,"Bahrain",1.30096153846154,0,9.35,2.54040853563034
2014,"BH",692,"Bahrain",1.26923076923077,0,7.15,1.81448836428695
2015,"BH",692,"Bahrain",1.41730769230769,0,7.7,2.01817439867547
2016,"BH",692,"Bahrain",1.96730769230769,0,55,7.63528884500163
2017,"BH",692,"Bahrain",1.72264150943396,0,13.2,2.53660823734811
2013,"TN",616,"Tunisia",7.44576923076923,0,54,14.8122044732533
2014,"TN",616,"Tunisia",3.24,0,50.22,9.67873594080161
2015,"TN",616,"Tunisia",4.44461538461538,0,48.06,10.3764315263832
2016,"TN",616,"Tunisia",5.38961538461538,0,41.58,9.88361725509689
2017,"TN",616,"Tunisia",8.17132075471698,0,54,13.8684193039903
2013,"SD",625,"Sudan",4.12269230769231,0,53.46,10.5601760449127
2014,"SD",625,"Sudan",2.00423076923077,0,22.14,6.20904379811238
2015,"SD",625,"Sudan",4.60038461538462,0,54,10.1456734643516
2016,"SD",625,"Sudan",2.78307692307692,0,34.56,7.44598576901663
2017,"SD",625,"Sudan",2.31283018867925,0,34.56,6.88398374639348
2013,"DZ",615,"Algeria",7.80692307692308,0,51,12.1251017442202
2014,"DZ",615,"Algeria",3.85442307692308,0,17.85,5.40904957526665
2015,"DZ",615,"Algeria",4.14865384615385,0,21.93,6.26171655624632
2016,"DZ",615,"Algeria",2.76576923076923,0,22.95,5.16098157032466
2017,"DZ",615,"Algeria",4.75358490566038,5.61,22.44,5.27431807270622
2013,"IQ",645,"Iraq",2.77615384615385,0,16.92,5.53700851980709
2014,"IQ",645,"Iraq",2.10461538461538,0,16.2,4.01853083169071
2015,"IQ",645,"Iraq",2.67923076923077,0,18,4.82433368198274
2016,"IQ",645,"Iraq",3.10153846153846,0,36,6.93982408790315
2017,"IQ",645,"Iraq",3.57962264150943,0,17.64,4.79750334198952
2013,"SA",670,"Saudi Arabia",3.32961538461538,3.3,22,4.30427874741459
2014,"SA",670,"Saudi Arabia",1.62884615384615,0,13.86,2.88338421388598
2015,"SA",670,"Saudi Arabia",0.846153846153846,0,9.68,1.96888955848578
2016,"SA",670,"Saudi Arabia",1.43423076923077,0,6.38,1.99860083033974
2017,"SA",670,"Saudi Arabia",1.71849056603774,0,12.76,2.75120351023275
2013,"AE",696,"United Arab Emirates",1.72730769230769,0,14.04,3.54796385428491
2014,"AE",696,"United Arab Emirates",1.30153846153846,0,18,3.27367119254868
2015,"AE",696,"United Arab Emirates",1.08692307692308,0,11.7,2.77918279599861
2016,"AE",696,"United Arab Emirates",0.578076923076923,0,5.22,1.61758115044672
2017,"AE",696,"United Arab Emirates",1.11396226415094,0,15.48,2.7211609086668
