"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2014,"CV",402,"Cape Verde",16.8653846153846,13,93,20.9106679276991
2015,"CV",402,"Cape Verde",20.1923076923077,12.5,87,18.6516450008251
2016,"CV",402,"Cape Verde",19.1730769230769,10,85,19.2860013784723
2017,"CV",402,"Cape Verde",17.5660377358491,11,73,18.8552272225485
2018,"CV",402,"Cape Verde",20.9230769230769,15,100,23.4745136338734
2014,"MZ",541,"Mozambique",3.60923076923077,0,31.96,8.49056912712947
2015,"MZ",541,"Mozambique",3.64846153846154,0,68,11.4888231081454
2016,"MZ",541,"Mozambique",1.32076923076923,0,18.36,3.84999100898051
2017,"MZ",541,"Mozambique",1.41132075471698,0,23.8,4.35177330686798
2018,"MZ",541,"Mozambique",2.41923076923077,0,20.4,4.90246510467582
2014,"GW",404,"Guinea-Bissau",20.6123076923077,18.15,66,13.9570979363702
2015,"GW",404,"Guinea-Bissau",17.5915384615385,17.49,44.22,10.4778963209328
2016,"GW",404,"Guinea-Bissau",20.1680769230769,19.8,61.38,12.0324562776018
2017,"GW",404,"Guinea-Bissau",15.7403773584906,16.5,40.26,9.00249921758144
2018,"GW",404,"Guinea-Bissau",17.3757692307692,15.84,38.28,9.86994911208326
2014,"AO",540,"Angola",14.3365384615385,13.25,40.5,9.22364882173682
2015,"AO",540,"Angola",17.2403846153846,13,50,12.0042845229524
2016,"AO",540,"Angola",14.3173076923077,15,34.5,8.81288542261254
2017,"AO",540,"Angola",11.0943396226415,9,30.5,7.37658496904328
2018,"AO",540,"Angola",11.5480769230769,10.75,36,8.16031742905792
2014,"TL",860,"Timor-Leste",1.89,0,7,3.00695011924173
2015,"TL",860,"Timor-Leste",1.68,0,14.84,3.29998692807869
2016,"TL",860,"Timor-Leste",0.920769230769231,0,10.36,2.28103162604877
2017,"TL",860,"Timor-Leste",1.80150943396226,0,22.4,4.20305355857565
2018,"TL",860,"Timor-Leste",5.46,5.88,28,6.53266663264959
2014,"BR",140,"Brazil",8.94384615384615,9.66,14,2.75595907212713
2015,"BR",140,"Brazil",8.91153846153846,9.8,14,2.6677017975862
2016,"BR",140,"Brazil",8.64230769230769,9.52,13.44,2.69539521303453
2017,"BR",140,"Brazil",9.24528301886792,9.52,19.32,3.10898487252523
2018,"BR",140,"Brazil",11.1138461538462,12.04,28,4.5590944034741
2014,"PT",235,"Portugal",2.94576923076923,2.7,11.34,2.14939421119373
2015,"PT",235,"Portugal",2.84538461538462,2.52,13.5,2.39541757098142
2016,"PT",235,"Portugal",2.74846153846154,2.7,9,1.88351505416761
2017,"PT",235,"Portugal",2.81547169811321,2.7,7.38,1.74805228538875
2018,"PT",235,"Portugal",4.24730769230769,3.06,18,4.14134396835778
2014,"BO",145,"Bolivia",0.206538461538462,0,1,0.2769645310015
2015,"BO",145,"Bolivia",0.0973076923076923,0,0.66,0.158078106589133
2016,"BO",145,"Bolivia",0,0,0,0
2017,"BO",145,"Bolivia",0.0113207547169811,0,0.6,0.0824163383692134
2018,"BO",145,"Bolivia",0.00884615384615385,0,0.46,0.0637905225659014
2014,"SH",NA,"St. Helena",0.00961538461538462,0,0.5,0.0693375245281536
2015,"SH",NA,"St. Helena",0,0,0,0
2016,"SH",NA,"St. Helena",0.00355769230769231,0,0.185,0.0256548840754168
2017,"SH",NA,"St. Helena",0.0267924528301887,0,0.215,0.0488137584997091
2018,"SH",NA,"St. Helena",0.005,0,0.16,0.0259335500772232
2014,"CL",155,"Chile",0.0422115384615385,0,0.265,0.0667847982404536
2015,"CL",155,"Chile",0.0533653846153846,0,0.28,0.0787196636485904
2016,"CL",155,"Chile",0.0564423076923077,0,0.39,0.0933911053961733
2017,"CL",155,"Chile",0.0765094339622641,0,0.5,0.120987860586461
2018,"CL",155,"Chile",0.0841346153846154,0.095,0.49,0.105215563757041
2014,"AR",160,"Argentina",0.02125,0,0.145,0.0313874428494494
2015,"AR",160,"Argentina",0.0213461538461538,0,0.195,0.035619384794692
2016,"AR",160,"Argentina",0.0120192307692308,0,0.1,0.0223444429944005
2017,"AR",160,"Argentina",0.0238679245283019,0,0.5,0.070687839704917
2018,"AR",160,"Argentina",0.0264423076923077,0,0.355,0.0556277591381048
2014,"ES",230,"Spain",0.0490384615384615,0,0.28,0.0831608320178463
2015,"ES",230,"Spain",0.0642307692307692,0,0.27,0.0829208494287469
2016,"ES",230,"Spain",0.0747115384615385,0,0.265,0.0844034049444344
2017,"ES",230,"Spain",0.0687735849056604,0,0.28,0.0808780281823842
2018,"ES",230,"Spain",0.0620192307692308,0,0.5,0.0950812841905191
2014,"IN",750,"India",0.129134615384615,0.085,0.5,0.150123221133103
2015,"IN",750,"India",0.0551923076923077,0,0.27,0.0758478969324789
2016,"IN",750,"India",0.00788461538461539,0,0.075,0.0220815368232517
2017,"IN",750,"India",0.00716981132075472,0,0.14,0.0233804124536369
2018,"IN",750,"India",0.0221153846153846,0,0.18,0.0400776960347899
2014,"FR",220,"France",0.0676923076923077,0,0.5,0.110117858155552
2015,"FR",220,"France",0.0419230769230769,0,0.285,0.0766015527805156
2016,"FR",220,"France",0.0226923076923077,0,0.26,0.0565638762509335
2017,"FR",220,"France",0.0285849056603774,0,0.225,0.0567245144272753
2018,"FR",220,"France",0.0502884615384615,0,0.415,0.0810253740306234
2014,"US",2,"United States",0.114903846153846,0.105,0.45,0.106160673567795
2015,"US",2,"United States",0.128173076923077,0.1125,0.335,0.099769483556699
2016,"US",2,"United States",0.0680769230769231,0.045,0.26,0.059952218279405
2017,"US",2,"United States",0.049811320754717,0.045,0.215,0.0503063907103162
2018,"US",2,"United States",0.0884615384615385,0.08,0.5,0.0800706701432839
2014,"GB",200,"United Kingdom",0.0158653846153846,0,0.265,0.0516181412273896
2015,"GB",200,"United Kingdom",0.0271153846153846,0,0.265,0.0620036854838054
2016,"GB",200,"United Kingdom",0.0298076923076923,0,0.28,0.0644582365054588
2017,"GB",200,"United Kingdom",0.0383018867924528,0,0.5,0.0874364791204846
2018,"GB",200,"United Kingdom",0.045,0,0.255,0.0692395670629072
2014,"CA",20,"Canada",0.0725,0,0.5,0.110885473508905
2015,"CA",20,"Canada",0.0622115384615385,0,0.31,0.0844556587543188
2016,"CA",20,"Canada",0.0580769230769231,0,0.29,0.0819322642650733
2017,"CA",20,"Canada",0.0524528301886792,0,0.265,0.0748499951281371
2018,"CA",20,"Canada",0.0527884615384615,0,0.26,0.0740324085202705
2014,"DE",255,"Germany",0.0807692307692308,0,0.5,0.143439488558165
2015,"DE",255,"Germany",0.0729807692307692,0,0.49,0.12928255882014
2016,"DE",255,"Germany",0.0644230769230769,0,0.43,0.110855204297131
2017,"DE",255,"Germany",0.0657547169811321,0,0.45,0.125354866381003
2018,"DE",255,"Germany",0.0815384615384615,0,0.395,0.116389889315359
2014,"MX",70,"Mexico",0.0510576923076923,0,0.32,0.112808776855999
2015,"MX",70,"Mexico",0.02625,0,0.485,0.0947384169545746
2016,"MX",70,"Mexico",0.0205769230769231,0,0.3,0.0721698286190007
2017,"MX",70,"Mexico",0.0507547169811321,0,0.31,0.106551703892158
2018,"MX",70,"Mexico",0.0451923076923077,0,0.5,0.111640887594131
2014,"JP",740,"Japan",0.0232692307692308,0,0.5,0.0874692361346829
2015,"JP",740,"Japan",0.0414423076923077,0,0.41,0.0950610564293922
2016,"JP",740,"Japan",0.03375,0,0.21,0.0745698448751631
2017,"JP",740,"Japan",0.0104716981132075,0,0.195,0.0431930388682753
2018,"JP",740,"Japan",0.0103846153846154,0,0.19,0.0424246292905124
2014,"VN",816,"Vietnam",0,0,0,0
2015,"VN",816,"Vietnam",0,0,0,0
2016,"VN",816,"Vietnam",0.00480769230769231,0,0.25,0.0346687622640768
2017,"VN",816,"Vietnam",0.005,0,0.265,0.0364005494464026
2018,"VN",816,"Vietnam",0.0296153846153846,0,0.5,0.0965017837580043
