"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2015,"CV",402,"Cape Verde",20.1923076923077,12.5,87,18.6516450008251
2016,"CV",402,"Cape Verde",19.1730769230769,10,85,19.2860013784723
2017,"CV",402,"Cape Verde",17.5660377358491,11,73,18.8552272225485
2018,"CV",402,"Cape Verde",20.9230769230769,15,100,23.4745136338734
2019,"CV",402,"Cape Verde",14.0961538461538,10.5,90,18.9791005958356
2015,"MZ",541,"Mozambique",20.3305769230769,20.235,51.12,12.1276196544979
2016,"MZ",541,"Mozambique",23.3071153846154,23.075,71,13.9221363213815
2017,"MZ",541,"Mozambique",18.178679245283,19.17,46.86,10.4090973593989
2018,"MZ",541,"Mozambique",20.0438461538462,18.105,44.73,11.5238030136512
2019,"MZ",541,"Mozambique",18.9378846153846,17.04,66.74,11.4705916110719
2015,"AO",540,"Angola",2.79,0,52,8.78557061211121
2016,"AO",540,"Angola",1.01,0,14.04,2.94411077157333
2017,"AO",540,"Angola",1.07924528301887,0,18.2,3.32782664642845
2018,"AO",540,"Angola",1.85,0,15.6,3.74894390357563
2019,"AO",540,"Angola",0.56,0,7.28,1.63742504693
2015,"GW",404,"Guinea-Bissau",17.2403846153846,13,50,12.0042845229524
2016,"GW",404,"Guinea-Bissau",14.3173076923077,15,34.5,8.81288542261254
2017,"GW",404,"Guinea-Bissau",11.0943396226415,9,30.5,7.37658496904328
2018,"GW",404,"Guinea-Bissau",11.5480769230769,10.75,36,8.16031742905792
2019,"GW",404,"Guinea-Bissau",13.6923076923077,12,40.5,9.03650214633538
2015,"TL",860,"Timor-Leste",2.22,0,19.61,4.36069701210398
2016,"TL",860,"Timor-Leste",1.21673076923077,0,13.69,3.01422036299302
2017,"TL",860,"Timor-Leste",2.38056603773585,0,29.6,5.5540350595464
2018,"TL",860,"Timor-Leste",7.215,7.77,37,8.63245233600124
2019,"TL",860,"Timor-Leste",5.41480769230769,3.7,18.5,6.13642467609844
2015,"BR",140,"Brazil",9.54807692307692,10.5,15,2.85825192598521
2016,"BR",140,"Brazil",9.25961538461539,10.2,14.4,2.887923442537
2017,"BR",140,"Brazil",9.90566037735849,10.2,20.7,3.33105522056274
2018,"BR",140,"Brazil",11.9076923076923,12.9,30,4.88474400372225
2019,"BR",140,"Brazil",9.27692307692308,9.75,13.2,2.85400409364034
2015,"PT",235,"Portugal",3.31961538461538,2.94,15.75,2.79465383281165
2016,"PT",235,"Portugal",3.20653846153846,3.15,10.5,2.19743422986221
2017,"PT",235,"Portugal",3.28471698113208,3.15,8.61,2.03939433295354
2018,"PT",235,"Portugal",4.95519230769231,3.57,21,4.83156796308408
2019,"PT",235,"Portugal",4.69471153846154,4.83,11.76,3.18693401948803
2015,"SH",NA,"St. Helena",0,0,0,0
2016,"SH",NA,"St. Helena",0.00846153846153846,0,0.44,0.0610170215847752
2017,"SH",NA,"St. Helena",0.0631132075471698,0,0.5,0.114363734901706
2018,"SH",NA,"St. Helena",0.0116346153846154,0,0.375,0.0604697392628399
