"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2015,"GA",481,"Gabon",0,0,0,0
2016,"GA",481,"Gabon",10.8076923076923,0,100,21.8147624611592
2017,"GA",481,"Gabon",8.90566037735849,0,91,19.4217009384857
2018,"GA",481,"Gabon",4.69230769230769,0,50,10.6006630601691
2019,"GA",481,"Gabon",4.38461538461539,0,23,7.73875869398189
2015,"CM",471,"Cameroon",23.9630769230769,19.68,96,20.3122199806665
2016,"CM",471,"Cameroon",25.9938461538462,24.96,66.24,17.4691308866999
2017,"CM",471,"Cameroon",22.8407547169811,23.04,67.2,15.5188232911689
2018,"CM",471,"Cameroon",21.5261538461538,15.36,64.32,16.5507246632233
2019,"CM",471,"Cameroon",21.4338461538462,16.8,52.8,14.387723273523
2015,"IS",395,"Iceland",15.3807692307692,13.95,49.29,12.4968996698168
2016,"IS",395,"Iceland",15.2555769230769,13.02,47.43,11.7755741566795
2017,"IS",395,"Iceland",21.0741509433962,13.95,93,22.4262673455415
2018,"IS",395,"Iceland",12.0005769230769,12.555,27.9,7.97310956473205
2019,"IS",395,"Iceland",10.3194230769231,8.37,26.97,7.63186776241481
2015,"BE",211,"Belgium",25.4586538461538,22.825,83,20.11550187789
2016,"BE",211,"Belgium",23.2240384615385,21.995,64.74,15.9183343866609
2017,"BE",211,"Belgium",20.4837735849057,21.58,56.44,15.0651934842199
2018,"BE",211,"Belgium",14.0621153846154,10.79,53.12,13.4712855605206
2019,"BE",211,"Belgium",8.73096153846154,9.96,29.88,7.75565379087939
2015,"BJ",434,"Benin",9.765,0,53.04,14.5724133008834
2016,"BJ",434,"Benin",3.99,0,28.08,9.09714240847092
2017,"BJ",434,"Benin",8.74188679245283,0,56.94,12.145863027354
2018,"BJ",434,"Benin",6.375,5.46,36.66,8.33344960703196
2019,"BJ",434,"Benin",10.455,9.75,78,12.091859439552
2015,"SN",433,"Senegal",13.4601923076923,12.32,42.35,10.197538243949
2016,"SN",433,"Senegal",15.9034615384615,15.4,50.05,11.1467733631871
2017,"SN",433,"Senegal",16.4024528301887,15.4,45.43,10.7488428546555
2018,"SN",433,"Senegal",11.8017307692308,7.315,39.27,10.8859433956074
2019,"SN",433,"Senegal",16.8067307692308,11.55,77,17.8617879702655
2015,"LU",212,"Luxembourg",14.4519230769231,9.75,75,13.7558399774119
2016,"LU",212,"Luxembourg",12.2596153846154,10.125,28.5,7.72441404885769
2017,"LU",212,"Luxembourg",11.4056603773585,9,27,6.7007150908386
2018,"LU",212,"Luxembourg",9.1875,6.75,24.75,5.97582445702486
2019,"LU",212,"Luxembourg",10.9471153846154,7.5,59.25,9.26361432375973
2015,"TD",483,"Chad",13.3505769230769,13.14,25.55,4.89877352135967
2016,"TD",483,"Chad",14.6982692307692,13.14,35.04,7.21075061257022
2017,"TD",483,"Chad",14.8066037735849,13.87,45.99,6.56902871388394
2018,"TD",483,"Chad",14.8105769230769,14.235,36.5,5.96101498577495
2019,"TD",483,"Chad",15.7511538461538,13.87,73,11.023086407021
2015,"NL",210,"Netherlands",17.0461538461538,16.96,47.36,10.0035676290612
2016,"NL",210,"Netherlands",16.3692307692308,12.48,51.2,12.2040703345243
2017,"NL",210,"Netherlands",17.3645283018868,14.72,64,13.4979192935056
2018,"NL",210,"Netherlands",19.5815384615385,18.56,53.12,13.7429955613211
2019,"NL",210,"Netherlands",18.8676923076923,17.28,40.96,10.5097722248008
2015,"CH",225,"Switzerland",14.6296153846154,11.16,51.46,13.4699930799782
2016,"CH",225,"Switzerland",18.6238461538462,16.12,48.36,13.6868679231041
2017,"CH",225,"Switzerland",11.6162264150943,9.92,41.54,9.98103051300799
2018,"CH",225,"Switzerland",23.7746153846154,20.46,62,17.6625377855404
2019,"CH",225,"Switzerland",18.8623076923077,18.6,51.46,12.6773249196806
2015,"DK",390,"Denmark",11.8011538461538,10.37,53.68,12.9230627787576
2016,"DK",390,"Denmark",14.4171153846154,8.54,61,16.095185047458
2017,"DK",390,"Denmark",13.5350943396226,9.15,40.26,11.2096439630967
2018,"DK",390,"Denmark",7.88307692307692,8.845,26.84,8.36463670518051
2019,"DK",390,"Denmark",9.52538461538462,8.54,26.23,7.42701810206399
2015,"IE",205,"Ireland",12.1353846153846,8.12,40.6,10.2376587514878
2016,"IE",205,"Ireland",13.9088461538462,8.7,48.14,12.2119044545574
2017,"IE",205,"Ireland",21.9962264150943,22.04,55.68,12.8377634384497
2018,"IE",205,"Ireland",15.7715384615385,15.08,44.08,9.76220510781858
2019,"IE",205,"Ireland",17.5561538461538,14.5,58,11.9799414306477
2015,"AT",305,"Austria",16.4203846153846,12.255,57,12.9065344388693
2016,"AT",305,"Austria",16.1353846153846,15.39,48.45,11.1973227650217
2017,"AT",305,"Austria",16.0137735849057,14.25,48.45,11.0619003490524
2018,"AT",305,"Austria",18.7661538461538,15.96,45.6,10.6235295921589
2019,"AT",305,"Austria",18.1742307692308,16.815,49.02,13.7420998118853
2015,"SI",349,"Slovenia",17.8876923076923,16.24,53.2,11.3761747275998
2016,"SI",349,"Slovenia",18.9215384615385,19.04,49.84,12.8368830412284
2017,"SI",349,"Slovenia",8.56905660377359,6.72,28.56,7.43052598411314
2018,"SI",349,"Slovenia",14.1615384615385,12.32,49.28,11.0765237316987
2019,"SI",349,"Slovenia",12.3415384615385,12.32,56,11.1151081397923
2015,"MW",553,"Malawi",16.4365384615385,15.125,41.25,7.88695942421894
2016,"MW",553,"Malawi",17.1134615384615,13.75,47.85,9.39313535005081
2017,"MW",553,"Malawi",15.0679245283019,12.65,55,10.3241785589591
2018,"MW",553,"Malawi",14.2153846153846,12.375,30.8,6.73203155583649
2019,"MW",553,"Malawi",14.3528846153846,13.75,34.65,6.67262782598223
2015,"KE",501,"Kenya",8.04807692307692,6.48,39.42,7.74105354294563
2016,"KE",501,"Kenya",8.92038461538462,7.29,54,8.39803944476549
2017,"KE",501,"Kenya",4.7988679245283,2.7,29.16,5.92455440076342
2018,"KE",501,"Kenya",5.76346153846154,5.4,35.64,5.79600771478647
2019,"KE",501,"Kenya",5.15076923076923,2.97,26.46,5.33765823888277
2015,"NZ",920,"New Zealand",9.20365384615385,7.42,53,11.1253120738509
2016,"NZ",920,"New Zealand",10.2534615384615,7.155,42.4,11.2947506260375
2017,"NZ",920,"New Zealand",7.55,6.89,32.33,8.02298548882186
2018,"NZ",920,"New Zealand",6.33961538461539,6.36,33.39,8.79936561027487
2019,"NZ",920,"New Zealand",5.68730769230769,5.83,18.02,5.13973605616071
2015,"GB",200,"United Kingdom",7.68923076923077,0,38.76,10.445957628156
2016,"GB",200,"United Kingdom",6.89480769230769,0,51,10.1078287442495
2017,"GB",200,"United Kingdom",10.0460377358491,8.67,35.7,10.5853166333992
2018,"GB",200,"United Kingdom",7.94423076923077,8.415,35.7,8.96603205265466
