"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2015,"AE",696,"Armenia",1.67115384615385,0,6.8,2.14268811730129
2016,"AE",696,"Armenia",1.88653846153846,1.75,10,2.24866224685978
2017,"AE",696,"Armenia",1.36415094339623,0,6.8,1.80065098694276
2018,"AE",696,"Armenia",1.10769230769231,0,4.1,1.40431354437678
2019,"AE",696,"Armenia",1.24423076923077,1.5,7.7,1.54823282708959
2015,"AM",371,"Jordan",1.06153846153846,0,10,2.29655785446042
2016,"AM",371,"Jordan",0.525,0,8.5,1.6953078267533
2017,"AM",371,"Jordan",0.475471698113208,0,5.7,1.49716471273812
2018,"AM",371,"Jordan",0.534615384615385,0,8.5,1.72420878306596
2019,"AM",371,"Jordan",0.488461538461539,0,5.4,1.51381272265628
2015,"AR",160,"Uzbekistan",0.0394230769230769,0.05,0.15,0.0400202625903165
2016,"AR",160,"Uzbekistan",0.0326923076923077,0.05,0.15,0.0355414910594224
2017,"AR",160,"Uzbekistan",0.0273584905660377,0,0.1,0.0333484484356081
2018,"AR",160,"Uzbekistan",0.0375,0.05,0.4,0.0601265006335091
2019,"AR",160,"Uzbekistan",0.130288461538462,0.05,5,0.689528407654313
2015,"AT",305,"Austria",18.3057692307692,17.67,57,9.07774856473371
2016,"AT",305,"Austria",10.4573076923077,9.69,25.65,5.73774606132525
2017,"AT",305,"Austria",9.30283018867924,9.12,18.24,4.44028168603962
2018,"AT",305,"Austria",9.31730769230769,9.12,17.67,4.08059401451703
2019,"AT",305,"Austria",9.22961538461538,9.12,19.38,4.72876884094911
2015,"AU",900,"Australia",23.5384615384615,23.175,45,7.67178824275207
2016,"AU",900,"Australia",16.4336538461538,16.65,29.7,5.79338467525462
2017,"AU",900,"Australia",13.4150943396226,13.05,21.15,4.40206010454262
2018,"AU",900,"Australia",11.3192307692308,11.475,20.25,3.56050164242363
2019,"AU",900,"Australia",9.12980769230769,9,18,3.57824663514136
2015,"AZ",373,"Bosnia & Herzegovina",0.747692307692308,0,8,1.56229169953933
2016,"AZ",373,"Bosnia & Herzegovina",0.392307692307692,0,3.12,0.788984493459827
2017,"AZ",373,"Bosnia & Herzegovina",0.372830188679245,0,4.32,0.893455645144373
2018,"AZ",373,"Bosnia & Herzegovina",0.266153846153846,0,2.08,0.683009929724718
2019,"AZ",373,"Bosnia & Herzegovina",0.230769230769231,0,2.08,0.64559395407988
2015,"BA",346,"Israel",0.644807692307692,0,6.51,1.41449705658122
2016,"BA",346,"Israel",0.351346153846154,0,3.36,0.98571767195706
2017,"BA",346,"Israel",0.85188679245283,0,7,1.59935570754141
2018,"BA",346,"Israel",0.127884615384615,0,3.36,0.645698699049914
2019,"BA",346,"Israel",0.312307692307692,0,3.5,0.96811037975566
2015,"BD",771,"Slovakia",1.96923076923077,0,16,2.83618761385693
2016,"BD",771,"Slovakia",1.46153846153846,0,6.4,1.92053034404908
2017,"BD",771,"Slovakia",1.77207547169811,1.44,7.04,1.91893536036819
2018,"BD",771,"Slovakia",1.38769230769231,1.28,5.92,1.54565629868518
2019,"BD",771,"Slovakia",1.73538461538462,1.2,7.04,2.03779433003514
2015,"BE",211,"Belgium",37.8,38.64,84,18.376394064765
2016,"BE",211,"Belgium",28.8992307692308,26.88,57.96,11.9319889448908
2017,"BE",211,"Belgium",30.6045283018868,29.4,84,14.9634933403366
2018,"BE",211,"Belgium",27.6876923076923,26.04,71.4,13.3085826082541
2019,"BE",211,"Belgium",24.8930769230769,25.62,47.04,10.8914925494512
2015,"BG",355,"Romania",0.73,0,3.88,1.26008714295605
2016,"BG",355,"Romania",0.667692307692308,0,4,1.15954117934911
