"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2012,"AE",696,"Georgia",2.92415094339623,3.22,10.36,2.71770649485233
2013,"AE",696,"Georgia",1.82538461538462,0,14,2.73458349808412
2014,"AE",696,"Georgia",1.84961538461538,1.05,13.16,2.5323738855527
2015,"AE",696,"Georgia",1.575,0,6.44,2.02497688197891
2012,"AM",371,"Madagascar",0.962264150943396,0,12,2.45537921363047
2013,"AM",371,"Madagascar",0.459230769230769,0,4.2,1.28690515846267
2014,"AM",371,"Madagascar",0.378461538461538,0,3.36,1.05831420630927
2015,"AM",371,"Madagascar",0.57,0,5.4,1.23476122959771
2012,"AR",160,"Taiwan",0.748301886792453,0.78,2.16,0.575271627644971
2013,"AR",160,"Taiwan",0.826153846153846,0.66,2.58,0.715462701912584
2014,"AR",160,"Taiwan",0.688269230769231,0.6,3,0.731390620543499
2015,"AR",160,"Taiwan",0.632307692307692,0.54,2.73,0.713520999827314
2012,"AT",305,"Austria",19.6505660377358,17.82,46.86,11.4268749370633
2013,"AT",305,"Austria",15.7130769230769,15.84,33,7.5478675182066
2014,"AT",305,"Austria",16.6523076923077,15.18,36.3,7.61610795961354
2015,"AT",305,"Austria",21.1961538461538,20.46,66,10.5110772854811
2012,"AU",900,"Australia",37.5064150943396,39.04,64,13.6154639309556
2013,"AU",900,"Australia",33.0215384615385,33.28,61.44,10.2197915224919
2014,"AU",900,"Australia",31.9261538461538,33.92,52.48,9.94609907842407
2015,"AU",900,"Australia",30.7815384615385,30.4,58.88,10.0430148165944
2012,"AZ",373,"Greece",0.822641509433962,0,10,2.30981530309193
2013,"AZ",373,"Greece",0.326923076923077,0,8.7,1.35199422562512
2014,"AZ",373,"Greece",0.644230769230769,0,4.5,1.15256125038864
2015,"AZ",373,"Greece",0.686538461538462,0,7.3,1.43185452845202
2012,"BA",346,"Kuwait",1.17433962264151,0,8,2.09971564872847
2013,"BA",346,"Kuwait",0.458461538461538,0,5.76,1.22746252626859
2014,"BA",346,"Kuwait",0.358461538461538,0,5.2,1.05283070276649
2015,"BA",346,"Kuwait",0.578461538461538,0,5.76,1.26507131414172
2012,"BD",771,"Bangladesh",1.93358490566038,0,9.6,2.78513574751312
2013,"BD",771,"Bangladesh",2.46,1.8,24,3.84760276780537
2014,"BD",771,"Bangladesh",0.803076923076923,0,3.6,1.06367756145889
2015,"BD",771,"Bangladesh",0.923076923076923,0,7.44,1.32853677207337
2012,"BE",211,"Belgium",38.3754716981132,39.56,80.84,17.1305856209159
2013,"BE",211,"Belgium",35.0615384615385,33.11,74.82,16.7866299955153
2014,"BE",211,"Belgium",35.7230769230769,35.26,82.56,17.7840419255481
2015,"BE",211,"Belgium",38.7496153846154,39.56,86,18.849669260274
2012,"BG",355,"Uzbekistan",0.875471698113208,0,4.1,1.26310905497527
2013,"BG",355,"Uzbekistan",0.6,0,5,0.985084847544995
2014,"BG",355,"Uzbekistan",0.344230769230769,0,3.6,0.762841299132488
2015,"BG",355,"Uzbekistan",0.606730769230769,0,3.25,1.04731350280245
2012,"BH",692,"Réunion",1.73584905660377,0,14.6,4.50943857752495
2013,"BH",692,"Réunion",0.392307692307692,0,10.2,1.98067587532057
2014,"BH",692,"Réunion",1.73076923076923,0,20,4.30665415199747
2015,"BH",692,"Réunion",2.28076923076923,0,18.8,4.72975721557147
2012,"BJ",434,"Benin",0,0,0,0
2013,"BJ",434,"Benin",2.1725,0,62.41,11.0310563153024
2014,"BJ",434,"Benin",2.49153846153846,0,45.03,10.1728875312756
2015,"BJ",434,"Benin",6.95807692307692,0,79,16.4578352564151
2012,"BR",140,"Vietnam",0.210188679245283,0.2,1,0.201183905209959
2013,"BR",140,"Vietnam",0.207692307692308,0.16,0.95,0.233386117709833
2014,"BR",140,"Vietnam",0.199038461538462,0.15,0.48,0.149210466112759
2015,"BR",140,"Vietnam",0.181346153846154,0.145,0.73,0.159041600750341
2012,"BT",760,"Hungary",0,0,0,0
2013,"BT",760,"Hungary",0,0,0,0
2014,"BT",760,"Hungary",0.288461538461538,0,15,2.08012573584461
2015,"BT",760,"Hungary",0.216346153846154,0,11.25,1.56009430188346
2012,"BY",370,"Thailand",0.222641509433962,0,3.36,0.794655588055887
2013,"BY",370,"Thailand",0.243076923076923,0,4,0.787424539706202
2014,"BY",370,"Thailand",0.37,0,1.92,0.722517385637896
2015,"BY",370,"Thailand",0.27,0,1.56,0.561056426507611
2012,"CA",20,"Canada",21.7101886792453,22.04,38,7.52658224882522
2013,"CA",20,"Canada",19.4676923076923,18.81,31.92,5.77408565561432
2014,"CA",20,"Canada",15.6676923076923,15.39,24.7,4.86847748290041
